id,sentnce,label
na_498,"The Bluetooth Smart version 4.2 specifications were officially adopted in December 2014 (ttps://www.bluetooth.org/en-us/specification/adopted-specifications) however according this document ( https://msdn.microsoft.com/en-us/library/windows/hardware/dn133849(v=vs.85).aspx) no version of windows supports it.If Microsoft really wants to get into the IOT, they should really support version 4.2 with IPv6 communication over Bluetooth""""""",1
na_499,"Please add back support for Remote Desktop Services objects for Windows 10 Universal Apps or provide an alternative for same.Remote Desktop Services objects for Windows Store apps are no longer available for use as of Windows 10 and Windows Server 2016 Technical Preview.Please refer, https://msdn.microsoft.com/en-us/library/windows/apps/hh974571.aspx It is necessary for creating screen sharing or remote desktop apps.""""""",1
na_500,"First word works.Next word doesn't work, but only adds a space Second attempt works.""",0
na_501,"You have to either manually press space between each word, or Swype each word twice.",0
na_502,Bug is only in Edge web browser in input fields.,0
na_503,".""",0
na_504,"Change the Store search engine algorithm back, to as it was.To make it possible to actually find an app by its title.I have made an app, when I search for it, 10 apps pops up, and my app isn't any of them.""",1
na_505,"I just chatted to support, they told me that it was because the name was too generic.",0
na_506,"Well, the 10 apps showing when I search for the title, has NOTHING to do with the word I searched for, and the search word is the exact title of my app, and yet it doesn't show (not at all!",0
na_507,"Not even as number 11 in the list...) Only 10 elements (or so) is shown, and .... omg, this is just nonsens!",0
na_508,"Change the Store search engine algorithm back, to as it was.",1
na_509,To make it possible to actually find an app by its title.,0
na_510,"I have made an app, when I search for it, 10 apps pops up, and my app isn't any of them.",0
na_511,"I just chatted to support, they told me that it was because the name was too generic.",0
na_512,"Well, the 10 apps showing when I search for the title, has NOTHING to do with the word I searched for, and the search word is the exact title of my app, and yet it doesn't show (not atï¿__ï¿___ more""",0
na_513,"When dropping down the 'Apply Filters' area, I change the options and nothing changes in the review listing below.There doesn't seem to be a way to make the new selections take effect.""""""",0
na_514,"It would be nice if Runs / Spans inside a Richtextblock / Textblock could support more formatting properties like CSS - i.e. setting background color or a word, putting a border around a word, strikethrough, etc.Currently it's difficult to do some of these things.Nesting UIContainers inside of a RichTextBlock to add border elements needed for this ruins the alignment of text.""""""",1
na_515,"In India lot of students buy Notebooks with Windows 8.1 SL (Not pro).But for developing and testing Windows Phone apps we need Windows Pro version with Hyper-V.Thats why lot of students chose to develop for android, because of no special requirement.""",0
na_516,"At least you can give Students an option (on DreamSparks) to install Hyper-V on their regular OS.""",1
na_517,I wish we would have a button to hold payouts if we reach even the threshold because i have a problem i would like to hold payouts for months where i donï¿__ï¿__t earn so much because the transaction fee is 30$ to my country and the payout threshold is 25$ so if i earn letï¿__ï¿__s say 30$ i get 0$ because of the transaction fees.,1
na_518,If we can hold payouts we could hold them until we reach a reasonable amount and then pressing ok to pay out if you are allowed.,0
na_519,Today only Windows Phone Store allows creation of beta and hidden apps.,0
na_520,The Windows Dev Center does not allow that.,0
na_521,It is very important that we support beta for both Windows Phone and Windows.,0
na_522,"The .net core frame work is a cute idea, but incorporate ideas that have caused me to avoid linux for the most part.""",0
na_523,Picking and choosing from a utter mess of small packages to make one item work.,0
na_524,"Core should be reserves for micro systems such as the raspberry pi.""",1
na_525,The date drop down in the Windows Dev Center needs to have custom date so the developers can see the total download of their application of any interval they enter.,1
na_526,At the moment that is limited to 12 months.,0
na_527,"Hello, I am an italian developer, sorry if my english is not good.I have a problem with a windows phone app, and I have wrote to the support.""",0
na_528,Support told me he does not know how to fix it (the problem).,0
na_529,But he advised me to put a post here.,0
na_530,Below thr support mail As I suggested in my previous email please leave your feedback via the link below.,0
na_531,I have already selected the appropriate category for you leave this feedback.,0
na_532,Here is where you will leave your feedback https://wpdev.uservoice.com/forums/110705-universal-windows-platform/category/81608-dev-center-store Our dev team will review your feedback and if they need to make any changes they will do so.,0
na_533,"MY PROBLEM - windows phone app description As you can see, if you call the links below are present """"carrige return"""" and white line between the sentences.",0
na_534,"In the dashboard, there are also """"carrige return"""" and white line between the sentences.",0
na_535,"But if you go on the store using phone app, you don't see """"carriage return"""" and white line between the sentences.",0
na_536,"https://www.microsoft.com/en-us/store/apps/gps-navigator-recorder/9nblggh2vvj3 https://www.microsoft.com/it-it/store/apps/gps-navigator-recorder/9nblggh2vvj3 https://www.microsoft.com/es-es/store/apps/gps-navigator-recorder/9nblggh2vvj3 https://www.microsoft.com/pt-br/store/apps/gps-navigator-recorder/9nblggh2vvj3 Hello, I am an italian developer, sorry if my english is not good.",0
na_537,"I have a problem with a windows phone app, and I have wrote to the support.",0
na_538,Support told me he does not know how to fix it (the problem).,0
na_539,But he advised me to put a post here.,0
na_540,Below thr support mail As I suggested in my previous email please leave your feedback via the link below.,0
na_541,I have already selected the appropriate category for you leave this feedback.,0
na_542,"Here is where you will leave your feedback https://wpdev.uservoice.com/forums/110705-universal-windows-platform/category/81608-dev-center-store Our dev team will review your feedback and ifï¿__ï¿___ more""",0
